"","condition","worker_id","education","english_native","gender","age","religion","comments","trialNum","swatch","response","responseCoded","rt","country"
"162","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",18,"BI2A00020","probably no",-2,1577,"india"
"163","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",19,"BI2A00024","equally yes/no",0,2801,"india"
"164","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",20,"BI2A00035","maybe yes",1,1227,"india"
"165","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",21,"BI2A00007","maybe yes",1,1228,"india"
"166","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",22,"BI2A00037","maybe no",-1,1402,"india"
"167","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",23,"BI2A00036","probably no",-2,1410,"india"
"168","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",24,"BI2A00019","probably no",-2,1088,"india"
"169","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",25,"BI2A00029","probably no",-2,1469,"india"
"170","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",26,"BI2A00028","equally yes/no",0,1994,"india"
"171","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",27,"BI2A00027","maybe yes",1,1530,"india"
"172","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",28,"BI2A00039","probably yes",2,1443,"india"
"173","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",29,"BI2A00042","probably yes",2,1720,"india"
"174","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",30,"BI2A00048","probably yes",2,1403,"india"
"175","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",31,"BI2A00002","definitely no",-3,2108,"india"
"176","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",32,"BI2A00025","definitely no",-3,1398,"india"
"177","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",33,"BI2A00009","probably yes",2,1760,"india"
"178","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",34,"BI2A00012","probably no",-2,1857,"india"
"179","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",35,"BI2A00026","definitely no",-3,1545,"india"
"180","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",36,"BI2A00022","equally yes/no",0,1696,"india"
"181","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",37,"BI2A00017","equally yes/no",0,1121,"india"
"182","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",38,"BI2A00006","probably yes",2,2577,"india"
"183","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",39,"BI2A00013","maybe no",-1,2736,"india"
"184","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",40,"BI2A00004","probably no",-2,1570,"india"
"185","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",41,"BI2A00040","maybe yes",1,1992,"india"
"186","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",42,"BI2A00021","maybe yes",1,1641,"india"
"187","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",43,"BI2A00010","maybe no",-1,1700,"india"
"188","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",44,"BI2A00045","probably yes",2,1390,"india"
"189","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",45,"BI2A00034","equally yes/no",0,2490,"india"
"190","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",46,"BI2A00018","equally yes/no",0,1450,"india"
"191","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",47,"BI2A00023","probably no",-2,1646,"india"
"192","happy","A1CNEUGI7LWLR7","college_bachDegree","no","male",26,"hinduism","no",48,"BI2A00014","maybe no",-1,1593,"india"
"193","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",1,"BI2A00008","equally yes/no",0,15001,"india"
"194","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",2,"BI2A00014","maybe yes",1,8912,"india"
"195","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",3,"BI2A00003","probably yes",2,4376,"india"
"196","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",4,"BI2A00004","definitely yes",3,1922,"india"
"197","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",5,"BI2A00025","definitely yes",3,3046,"india"
"198","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",6,"BI2A00027","maybe no",-1,2114,"india"
"199","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",7,"BI2A00046","equally yes/no",0,6183,"india"
"200","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",8,"BI2A00001","definitely yes",3,2592,"india"
"201","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",9,"BI2A00020","definitely yes",3,1100,"india"
"202","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",10,"BI2A00037","maybe no",-1,3734,"india"
"203","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",11,"BI2A00024","definitely no",-3,6924,"india"
"204","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",12,"BI2A00007","definitely yes",3,2957,"india"
"205","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",13,"BI2A00010","equally yes/no",0,2642,"india"
"206","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",14,"BI2A00011","equally yes/no",0,4307,"india"
"207","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",15,"BI2A00019","maybe yes",1,2817,"india"
"208","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",16,"BI2A00022","probably no",-2,4117,"india"
"209","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",17,"BI2A00044","probably no",-2,2475,"india"
"210","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",18,"BI2A00009","definitely yes",3,2879,"india"
"211","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",19,"BI2A00012","maybe yes",1,2196,"india"
"212","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",20,"BI2A00026","maybe yes",1,1290,"india"
"213","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",21,"BI2A00023","maybe yes",1,2885,"india"
"214","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",22,"BI2A00032","maybe no",-1,2772,"india"
"215","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",23,"BI2A00043","equally yes/no",0,2251,"india"
"216","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",24,"BI2A00015","probably yes",2,2981,"india"
"217","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",25,"BI2A00040","maybe yes",1,1629,"india"
"218","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",26,"BI2A00047","probably yes",2,1319,"india"
"219","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",27,"BI2A00017","equally yes/no",0,4380,"india"
"220","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",28,"BI2A00038","equally yes/no",0,3558,"india"
"221","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",29,"BI2A00045","probably no",-2,6678,"india"
"222","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",30,"BI2A00036","equally yes/no",0,2029,"india"
"223","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",31,"BI2A00021","equally yes/no",0,1740,"india"
"224","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",32,"BI2A00033","maybe no",-1,2559,"india"
"225","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",33,"BI2A00016","definitely yes",3,1841,"india"
"226","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",34,"BI2A00006","definitely yes",3,1632,"india"
"227","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",35,"BI2A00018","equally yes/no",0,3298,"india"
"228","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",36,"BI2A00029","definitely yes",3,1562,"india"
"229","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",37,"BI2A00031","definitely yes",3,1158,"india"
"230","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",38,"BI2A00002","definitely yes",3,4869,"india"
"231","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",39,"BI2A00039","definitely no",-3,1992,"india"
"232","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",40,"BI2A00013","definitely yes",3,1928,"india"
"233","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",41,"BI2A00028","equally yes/no",0,2117,"india"
"234","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",42,"BI2A00005","probably yes",2,1605,"india"
"235","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",43,"BI2A00041","equally yes/no",0,2667,"india"
"236","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",44,"BI2A00035","equally yes/no",0,2825,"india"
"237","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",45,"BI2A00042","definitely no",-3,2992,"india"
"238","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",46,"BI2A00030","maybe no",-1,3501,"india"
"239","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",47,"BI2A00048","equally yes/no",0,1500,"india"
"240","feelings","A1JF9ZNXWK5QZU","college_bachDegree","no","female",31,"hinduism","Actually I like your work. I so glad to work with you. Keep it up. Lord bless you.",48,"BI2A00034","maybe no",-1,3559,"india"
"241","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",1,"BI2A00038","definitely no",-3,17223,"india"
"242","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",2,"BI2A00027","definitely no",-3,2423,"india"
"243","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",3,"BI2A00042","definitely no",-3,5793,"india"
"244","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",4,"BI2A00036","maybe no",-1,1747,"india"
"245","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",5,"BI2A00044","probably no",-2,2771,"india"
"246","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",6,"BI2A00045","definitely no",-3,995,"india"
"247","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",7,"BI2A00020","definitely no",-3,2840,"india"
"248","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",8,"BI2A00041","definitely no",-3,2133,"india"
"249","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",9,"BI2A00023","definitely no",-3,4596,"india"
"250","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",10,"BI2A00003","definitely no",-3,3247,"india"
"251","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",11,"BI2A00017","definitely no",-3,2406,"india"
"252","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",12,"BI2A00043","definitely no",-3,2584,"india"
"253","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",13,"BI2A00024","definitely no",-3,3026,"india"
"254","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",14,"BI2A00040","definitely no",-3,6678,"india"
"255","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",15,"BI2A00039","probably no",-2,1231,"india"
"256","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",16,"BI2A00005","definitely yes",3,2313,"india"
"257","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",17,"BI2A00046","definitely no",-3,1593,"india"
"258","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",18,"BI2A00047","definitely no",-3,2535,"india"
"259","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",19,"BI2A00019","probably yes",2,4976,"india"
"260","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",20,"BI2A00001","definitely yes",3,2056,"india"
"261","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",21,"BI2A00033","definitely no",-3,1448,"india"
"262","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",22,"BI2A00035","definitely no",-3,3336,"india"
"263","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",23,"BI2A00025","probably yes",2,3366,"india"
"264","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",24,"BI2A00031","definitely no",-3,4051,"india"
"265","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",25,"BI2A00007","definitely yes",3,4133,"india"
"266","think","A1MQS6VU9GP4ZE","grad_degree","yes_multiple","male",28,"christianity_catholic","",26,"BI2A00016","maybe yes",1,4165,"india"
